distances,positions[0],positions[1],rewards,steps,travelled_distance
0.3656259775,5.8070263863,-0.4092335701,3.66583064118E-05,227,6.3936136831
0.3517541885,5.8070263863,-0.4092335701,3.26421755414E-05,228,6.3936136831
0.3517541885,5.8296918869,-0.399420321,3.26421755414E-05,229,6.4183123627
0.3261313438,5.8296918869,-0.399420321,2.60159017262E-05,230,6.4183123627
0.3083162308,5.8572254181,-0.3800217807,2.19811508863E-05,231,6.4519931986
0.3083162308,5.8934016228,-0.3628807664,2.19811508863E-05,232,6.4920248381
0.3151669502,5.9328012466,-0.3624047041,2.34791986894E-05,233,6.5314273379
0.3151669502,5.9328012466,-0.3624047041,2.34791986894E-05,234,6.5314273379
0.3267512321,5.9654316902,-0.3679068387,2.61645316508E-05,235,6.5645184143
0.3098897934,5.9908399582,-0.3559038937,2.23194290475E-05,236,6.5926191397
0.2939834595,6.0175256729,-0.3423150182,1.90559213627E-05,237,6.6225655069
0.2939834595,6.0175256729,-0.3423150182,1.90559213627E-05,238,6.6225655069
0.2789983749,6.0464253426,-0.3280016184,1.62879446348E-05,239,6.6548155351
0.2593479156,6.0778169632,-0.3090941608,1.30830665125E-05,240,6.6914614871
0.2593479156,6.0778169632,-0.3090941608,1.30830665125E-05,241,6.6914614871
0.2144473791,6.1121544838,-0.2895326614,7.39645282956E-06,242,6.7309800597
0.2144473791,6.1449689865,-0.2646233439,7.39645282956E-06,243,6.7721779442
0.2144473791,6.1449689865,-0.2646233439,7.39645282956E-06,244,6.7721779442
0.2185434103,6.1861057282,-0.2580191493,7.82842528253E-06,245,6.8138414402
0.219448328,6.2219209671,-0.2549221516,7.92607344454E-06,246,6.8497903308
0.2392162085,6.2219209671,-0.2549221516,1.02667519928E-05,247,6.8497903308
0.2392162085,6.2578191757,-0.2643773556,1.02667519928E-05,248,6.8869128612
0.2221513987,6.2869253159,-0.2537322044,8.22258589779E-06,249,6.91790458
0.1889404058,6.2869253159,-0.2537322044,5.05866354383E-06,250,6.91790458
0.1713203192,6.3105187416,-0.227106005,3.77127227097E-06,251,6.9534799119
0.1713203192,6.3365678787,-0.2073923647,3.77127227097E-06,252,6.9861477119
0.1494882107,6.3365678787,-0.2073923647,2.50542896584E-06,253,6.9861477119
0.1296212673,6.3622632027,-0.1859984249,1.6333906048E-06,254,7.0195834762
0.1191017628,6.3622632027,-0.1859984249,1.26711441439E-06,255,7.0195834762
0.1191017628,6.4213051796,-0.1499318182,1.26711441439E-06,256,7.088769856
0.112675786,6.4213051796,-0.1499318182,1.07288470111E-06,257,7.088769856
0.112675786,6.4543609619,-0.139601782,1.07288470111E-06,258,7.1234021299
0.112675786,6.4543609619,-0.139601782,1.07288470111E-06,259,7.1234021299
0.0848701,6.4865546227,-0.1296809316,4.58485288982E-07,260,7.1570897398
0.0848701,6.5130410194,-0.1109419689,4.58485288982E-07,261,7.1895347385
0.065146327,6.5130410194,-0.1109419689,2.07362905018E-07,262,7.1895347385
0.0483183861,6.5372238159,-0.0910792723,8.46054855608E-08,263,7.2208290568
0.0483183861,6.56123209,-0.0728562027,8.46054855608E-08,264,7.2509700172
0.0145846605,6.56123209,-0.0728562027,2.32675276371E-09,265,7.2509700172
0.004627347,6.5813879967,-0.0442016497,7.43117459816E-11,266,7.2860034866
0.004627347,6.6045632362,-0.0281532761,7.43117459816E-11,267,7.3141928822
0.004627347,6.6045632362,-0.0281532761,7.43117459816E-11,268,7.3141928822
0.0050504208,6.6369657517,-0.0224439222,9.6614864297E-11,269,7.3470945498
0.0034872293,6.6724190712,-0.017924631,3.18055416513E-11,270,7.3828347493
-0.0179857016,6.6724190712,-0.017924631,-4.36358471579E-09,271,7.3828347493
-0.0179857016,6.7004342079,-0.0010089839,-4.36358471579E-09,272,7.415560687
-0.0163886547,6.7305574417,0.0022289646,-3.30134703213E-09,273,7.4458574447
-0.0459257364,6.7305574417,0.0022289646,-7.26490016338E-08,274,7.4458574447
-0.0459257364,6.7580070496,0.0232542045,-7.26490016338E-08,275,7.4804340507
-0.0760477781,6.7754297257,0.0486577153,-3.29853315004E-07,276,7.5112380765
-0.0952193737,6.7872214317,0.067996569,-6.47496201855E-07,277,7.5338883655
-0.0927220583,6.7872214317,0.067996569,-5.9787508375E-07,278,7.5338883655
-0.0662943125,6.8007392883,0.0726391003,-2.18519438754E-07,279,7.5481812149
-0.0409907103,6.8207678795,0.0594481602,-5.16556218357E-08,280,7.5721634033
-0.0405266285,6.8525466919,0.0419327915,-4.99209325011E-08,281,7.6084495034
-0.0700244904,6.8891897202,0.0377851576,-2.57520100656E-07,282,7.6453265205
-0.0913168192,6.93861866,0.0713364035,-5.7110187988E-07,283,7.7050668435
-0.0964398384,6.9527997971,0.077387847,-6.72714339966E-07,284,7.7204851644
-0.0965332985,6.9622282982,0.0793616399,-6.74672023267E-07,285,7.7301180503
-0.1028380394,6.967499733,0.0845266655,-8.15685285847E-07,286,7.7374981258
-0.0772850513,6.9713888168,0.08209306,-3.4621650089E-07,287,7.7420858713
-0.053596735,6.9798841476,0.0696032569,-1.15471887807E-07,288,7.7571910303
-0.047395587,6.9971551895,0.0517671593,-7.98500112707E-08,289,7.782018742
-0.0432959795,7.0626764298,0.0362409875,-6.08700938347E-08,290,7.8493544304
-0.0364931822,7.1047644615,0.0280537009,-3.64499107325E-08,291,7.8922313948
-0.0318399668,7.1498346329,0.0211718865,-2.4209124339E-08,292,7.9378239349
-0.0347255468,7.193734169,0.019103663,-3.14057047717E-08,293,7.9817721638
-0.0383609533,7.2345056534,0.0179021023,-4.23379122079E-08,294,8.0225613497
-0.0419489145,7.2727751732,0.0169114117,-5.53634882803E-08,295,8.0608436905
-0.044319272,7.3091688156,0.0152245164,-6.52888649497E-08,296,8.0972764069
-0.0625052452,7.3420615196,0.0247095209,-1.83151573086E-07,297,8.131509363
-0.047608614,7.3732538223,0.0188819245,-8.09315536111E-08,298,8.1632413757
-0.0366883278,7.4077773094,0.0102573615,-0.000000037,299,8.1988258421
-0.0322419405,7.443652153,-0.0013334891,-2.51376560645E-08,300,8.2365266673
-0.0513656139,7.48229599,-0.0098196296,-1.0164328986E-07,301,8.276091307
-0.0444836617,7.5214920044,-0.001232202,-0.000000066,302,8.3162170027
-0.0212352276,7.5608148575,-0.0072087399,-7.18177877056E-09,303,8.355991439
3.57627868652E-06,7.6002159119,-0.0267429743,3.43048343638E-20,304,8.3999690401
0.0089211464,7.6393289566,-0.0484744012,5.32504474665E-10,305,8.4447137066
0.0158609152,7.6769003868,-0.0637084171,0.000000003,306,8.485256124
0.0138610601,7.7133765221,-0.0761611089,0.000000002,307,8.5237993203
0.0297328234,7.7487015724,-0.0811835825,1.97137714003E-08,308,8.5594796289
0.0478973389,7.82132864,-0.1131663471,8.24129421213E-08,309,8.6388369737
0.05783391,7.82132864,-0.1131663471,1.45080461225E-07,310,8.6388369737
0.0705131292,7.8539376259,-0.1265969276,2.62948821143E-07,311,8.6741034798
0.0529578924,7.8840913773,-0.1409251988,1.11391830934E-07,312,8.7074883278
0.0469646454,7.9175887108,-0.1333664805,7.76916608774E-08,313,8.7418278907
0.0564968586,7.9596428871,-0.1284544766,1.3524903168E-07,314,8.7841679607
