distances,positions[0],positions[1],rewards,steps,travelled_distance
-1.2573747039,3.241332531,0.9632279277,-0.0014909237,207,3.8680421924
-1.2573747039,3.2620251179,0.9908217192,-0.0014909237,208,3.9025327778
-1.2573747039,3.2620251179,0.9908217192,-0.0014909237,209,3.9025327778
-1.2630333901,3.2884860039,1.0082067251,-0.0015111437,210,3.9341937462
-1.2661921382,3.2884860039,1.0082067251,-0.0015225098,211,3.9341937462
-1.2661921382,3.311975956,1.021219492,-0.0015225098,212,3.9610472367
-1.2661921382,3.311975956,1.021219492,-0.0015225098,213,3.9610472367
-1.2661921382,3.311975956,1.021219492,-0.0015225098,214,3.9610472367
-1.2912663221,3.3328261375,1.0302895308,-0.0016147628,215,3.9837847755
-1.2912663221,3.3402791023,1.0508923531,-0.0016147628,216,4.0056942021
-1.324526906,3.3402791023,1.0508923531,-0.0017427842,217,4.0056942021
-1.324526906,3.343180418,1.0812211037,-0.0017427842,218,4.0361614098
-1.3598225117,3.3467724323,1.1167268753,-0.0018858535,219,4.0718484156
-1.3527700901,3.3682904244,1.1388716698,-0.0018566637,220,4.1027258492
-1.3477175832,3.3859112263,1.1574465036,-0.0018359377,221,4.1283289176
-1.3651339412,3.3901839256,1.184809804,-0.0019080382,222,4.1560237938
-1.378387928,3.3945946693,1.2161494494,-0.0019641545,223,4.1876723014
-1.3953185082,3.3945946693,1.2161494494,-0.0020374236,224,4.1876723014
-1.3822873235,3.3974823952,1.2496237755,-0.0019808712,225,4.2212709542
-1.3822873235,3.4199090004,1.270273447,-0.0019808712,226,4.251756386
-1.3805712462,3.4378504753,1.2916765213,-0.0019735027,227,4.2796846533
-1.3674800396,3.4612426758,1.3064180613,-0.0019178925,228,4.3073343919
-1.3718845844,3.4726569653,1.3268561363,-0.0019364844,229,4.3307438112
-1.3903499842,3.4728934765,1.3542826176,-0.0020157361,230,4.3581713123
-1.40494138,3.473498106,1.3823039532,-0.0020798685,231,4.3861991703
-1.4352175593,3.4646039009,1.4166768789,-0.0022172491,232,4.4217041686
-1.4734447599,3.4597840309,1.4484853745,-0.00239918,233,4.4538757639
-1.4989333153,3.4547793865,1.4815356731,-0.0025258537,234,4.4873028293
-1.5099870265,3.4560310841,1.547273159,-0.0025821467,235,4.5530522308
-1.5318742394,3.4561328888,1.5811052322,-0.0026960665,236,4.5868844572
-1.5313672721,3.4709362984,1.608966589,-0.0026933906,237,4.6184343564
-1.51145491,3.5006446838,1.6303066015,-0.0025896845,238,4.655012824
-1.4658210278,3.5361609459,1.6507622004,-0.0023621317,239,4.6959986313
-1.4717385769,3.5721588135,1.6731650829,-0.0023908553,240,4.7383983438
-1.4717385769,3.5880279541,1.7013870478,-0.0023908553,241,4.7707759429
-1.4699305594,3.6007454395,1.7220146656,-0.0023820546,242,4.7950088348
-1.4888216853,3.5999550819,1.7493396998,-0.0024750805,243,4.8223452969
-1.495924443,3.5986213684,1.7696794272,-0.0025106735,244,4.8427287044
-1.4911060631,3.6046974659,1.7819368839,-0.0024864909,245,4.8564095014
-1.4973939955,3.6122245789,1.7917608023,-0.00251808,246,4.8687855591
-1.4881934226,3.6131472588,1.8042856455,-0.0024719484,247,4.8813443422
-1.4829229713,3.6264183521,1.8121627569,-0.002445778,248,4.8967771256
-1.4743677676,3.6372401714,1.8177492619,-0.0024036916,249,4.9089558288
